Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Shadow Groudon,Shadow Groudon,Groudon,Groudon,Keldeo,Keldeo,Shadow Kyogre,Shadow Kyogre,Kyogre,Kyogre,Manaphy,Manaphy,Shadow Manaphy,Shadow Manaphy,Phione,Phione,Shadow Phione,Shadow Phione,Shadow Regirock,Shadow Regirock,Regirock,Regirock,Shadow Suicune,Shadow Suicune,Suicune,Suicune,Shadow Terrakion,Shadow Terrakion,Terrakion,Terrakion,Ting-Lu,Ting-Lu,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Tapu Fini,Tapu Fini,Mega Sharpedo,Mega Sharpedo,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Mega Swampert,Mega Swampert,Primal Kyogre,Primal Kyogre,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Gigalith,Gigalith,Golduck,Golduck,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lanturn,Lanturn,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Shadow Onix,Shadow Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Prinplup,Prinplup,Quagsire,Quagsire,Rhydon,Rhydon,Samurott (Hisuian),Samurott (Hisuian),Sandslash,Sandslash,Sandygast,Sandygast,Seadra,Seadra,Sealeo,Sealeo,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Wailmer,Wailmer,Walrein,Walrein,Whiscash,Whiscash,Shadow Croconaw,Shadow Croconaw,Shadow Golett,Shadow Golett
Shadow Tangela,Vine Whip,Power Whip,30,1.708933758181149,1.5414102268877534,1.705248907633288,1.5382089228959497,1.709544175675375,1.5415734044225513,1.7389357589553376,1.489444092758837,1.6365605215298806,1.4775512605735397,1.6656452567218303,1.5891578141410407,1.5368613039298966,1.4799053363881471,1.544801913715758,1.4657482223259266,1.6316842439655828,1.624090318333441,1.63161698318529,1.6589163524647397,1.5975980072805605,1.6213853036252674,1.6503350920150734,1.6363813941500163,1.5910092846369857,1.5437849048015277,1.5510789306241688,1.5394343083309199,1.5712048072773148,1.518961521861824,1.5920398225021604,1.6050415530555098,1.7474595400127912,1.5666456184794342,1.5912375958278937,1.5291025808379717,1.6446201323478502,1.5887948078659555,1.6376847637933978,1.6072512184193897,1.5491704528047243,1.5369124525591014,1.6836290569316075,1.6729007416490391,1.8796198620898596,1.5256916432009402,1.6596731346071292,1.5888534353365802,1.6128284408194702,1.5565830429308072,1.6391068580946448,1.5408555464674922,1.5122958733088432,1.4374124695178923,1.6289426032831091,1.596581556222897,1.5515285344201866,1.5355822297426978,1.5174686926045298,1.512242530863886,1.5698961744734212,1.5484929116824357,1.5381872735458446,1.5509210708266805,1.6499047312011808,1.6208218899551934,1.5770058346609213,1.553874663131891,1.576142117712387,1.6434541811130507,1.6555095746395294,1.625639895022652,1.5267879937960973,1.509644354897047,1.5297188782778655,1.4860369171456989,1.6007279045228644,1.5797158074894777,1.6000544649440986,1.5841660210871351,1.5473889674914194,1.5304966721308293,1.5595995179085438,1.547247170882474,1.56769620382451,1.5234107824883427,1.6493740642653174,1.560929705396114,1.5632130874963537,1.547485883379577,1.640643563612562,1.609719108293797,1.6412688193911886,1.575614982610667,1.4920819902093994,1.5571868849570065,1.6036780214655395,1.5238001014729856,1.5803881296665139,1.5753211976651469,1.562591970688563,1.5966587307155906,1.5664118257728703,1.653005203760958,1.5591652782184104,1.515104721147873,1.6436646535932928,1.5964662620060508,1.5187725771862775,1.5910230509692271,1.5514334276607418,1.5711434675133225,1.532753736120066,1.5182413455061965,1.5241716873936313,1.496147745658342,1.5118571391020441,1.4742405727590988,1.5378572662751027,1.555296813124413,1.5964300725004708,1.5899556210976085,1.5898798885666883,1.5556093841075658,1.6256418618725264,1.595389154209726,1.5869584726053738,1.567169154311184,1.5632298170933123,1.5969400893466528,1.5380743239240253,1.4968241475376463,1.5559769207520333,1.5763968112606288,1.6551300879099464,1.6365079104902245,1.6132883645944913,1.5918229229724232,1.614982635877956,1.472664222756056,1.6108520693587958,1.59071308970117,1.539838158448151,1.6187155393666464,1.5997189869905182,1.5575335812448083,1.525215242794444,1.5590148064221894,1.585297710973897,1.6288857948915791,1.5457629280112222,1.4748419525258825,1.567353633485128,1.6519179688870773,1.5738159933100437,1.5401194248146501,1.6556178910423596,1.6441842042915307
Venusaur,Vine Whip,Frenzy Plant,45,1.3811851109800446,1.368965345574146,1.3774710258592533,1.3632454063499886,1.3839484856724211,1.3659437034452522,1.4544666036551483,1.333053413512479,1.4044219212262996,1.3243061609628564,1.310737318184862,1.332347243072609,1.4201340343899862,1.297241519995541,1.317558444414746,1.279258155021002,1.440628893419783,1.4720224026052844,1.4543737937895809,1.4957117952658314,1.4259098978986093,1.4973346619966037,1.4301058700259341,1.4408114877361367,1.349757228290353,1.3978706019816005,1.3644843547308556,1.3557495051730468,1.306277932339564,1.3514745194382656,1.4160262208955006,1.4404288166795358,1.341427953991286,1.3384966972458727,1.3375022786896733,1.3350596682848943,1.4528335465401805,1.4371818581665285,1.3492893329152065,1.3615708386986747,1.338750630564484,1.3475270317381924,1.433866543886739,1.4308950381302326,1.35842764218227,1.313982879098521,1.4157726746653798,1.3998069336490244,1.3985823749019066,1.38475183694501,1.384372867675336,1.3633636449454916,1.3830794534969553,1.2596070893673732,1.4393183875979256,1.4600588310318705,1.378536936050949,1.4182408331397474,1.378209997314067,1.384831792292019,1.3748787362866808,1.4127200113062859,1.4296078444720381,1.5194787581264289,1.4646666856039936,1.5078630907375676,1.365753891528469,1.3682457505491654,1.4427907309817318,1.5101643539417429,1.424574522909152,1.4978100168366069,1.351903571741072,1.3912837988637314,1.3570655208297335,1.4141704394038883,1.3787334897353207,1.3946458795619492,1.398414299161762,1.4616604098300519,1.3457309050747295,1.3725451112177405,1.3884309981672263,1.4100645317309206,1.3711457123658664,1.3986629838584133,1.3913644162952141,1.4197398854481917,1.3646831838685098,1.44756700457215,1.452014970008918,1.4713569780805695,1.3759514656952676,1.4172334261436945,1.3880306403960196,1.4544355797194555,1.3616590442598606,1.383310671684123,1.39519394401737,1.4602087698526394,1.4196047947625925,1.4838051491731328,1.4478018611764176,1.5371787108303772,1.3561959292359227,1.4096442506521418,1.4181718304418789,1.4775030786203045,1.4184264192866185,1.5047552179740855,1.3913248294922,1.4799344863615855,1.3342423294261068,1.3467363494489393,1.3277364538968295,1.3832904015192742,1.2957793585191009,1.358216051265656,1.3689314785253632,1.4527033452276041,1.4038365537680793,1.4577841849966395,1.3907661945795262,1.410825811252917,1.405939186493235,1.451236084621394,1.4083459349123446,1.4528442927343037,1.4181743184713425,1.4985557863566947,1.3583849865659108,1.387119898573793,1.3900860835921316,1.453703154939708,1.4282084814879425,1.459094497761241,1.4355015074435282,1.440612432128753,1.3571808556660951,1.3327016543503365,1.4535066140666135,1.439512981224154,1.4259532734717717,1.5216536931650928,1.3672876746037035,1.4118260289188895,1.3695828511651034,1.459548412244661,1.4747771054747796,1.5705736987075074,1.3163013236330157,1.328006401214302,1.4534555967359235,1.4907445398521286,1.3778440899661777,1.415588028885986,1.4647004437594522,1.542297296103554
Virizion,Double Kick,Leaf Blade,30,1.8092706150607234,1.834463470274033,1.6483468569781075,1.6601289633365326,1.808589816488407,1.8357220573209623,2.027677700406944,1.8586630843136902,1.8187078577340001,1.8194993866834217,1.8026020470441237,1.868388896847591,1.8794345932823315,1.8057789602218333,1.742972234799804,1.7844092925494186,1.880553006891443,1.9566323317018113,1.8885956444823697,2.00603904791507,1.9289652954439338,2.03487320998894,1.9346353985954974,1.9602441092207306,1.6626851462754517,1.706082881950634,1.6865924267694863,1.6950510610682346,1.75691298429667,1.8587730022243618,1.8506844722502116,1.9130018685193353,1.6251675423212215,1.6523766963464845,1.6463712753322746,1.664019383949971,1.701223001508903,1.722993034301373,1.8319027243172756,1.8830561590625543,1.927529570503052,2.002455033489247,1.7230974549708806,1.7809612878001815,1.7439923989432395,1.7424667951164212,1.6544829323765866,1.6745609525931808,1.9397060215651776,2.004289880437887,1.9396559643635287,2.0055273023087548,1.7855587650614186,1.7434428866528864,1.8687439660627303,1.9395845023662577,1.963073703674578,2.0619774873837695,1.8953179831209117,1.9250551490486687,1.6683337641156162,1.756444013195731,1.877263262649339,2.002249280299184,2.023500588438925,2.111361539892816,1.6337199713662107,1.6476156712097074,1.9120150450952034,2.031040193412498,1.7595674892748816,1.8712244940390093,1.6530484104587488,1.7222955994358358,1.7986216165363007,1.876872448842451,1.804665971741637,1.85748047449872,1.8797949979295858,1.9944914056059098,1.618049502169019,1.6930487832002425,1.8897306613157936,1.9388800562440032,1.8058170248045329,1.9023117000887309,2.028356085001912,2.158661870911561,1.8155195852038326,1.9281089738389126,1.848720003696083,1.9457373495356611,1.8431526520999066,1.9269568589301833,1.850434316988919,1.9311920742468136,1.6631257975376368,1.7113257910938744,1.8712694643023575,1.9794436946188605,1.8591591352023988,1.945685191041122,1.7590357447794756,1.8470465770935256,1.8736627639136023,1.9423527408832735,1.8524979282479006,1.9810402833476786,1.9054605539247378,1.9859594420165372,1.8836779907809955,1.9891819856643267,1.5896945402270952,1.64416608828035,1.819996482337102,1.8975518847326114,1.7545475774067758,1.85283191645307,1.8383861578893324,1.944888137083362,2.0402609246134165,2.1463530825785595,1.81244723139529,1.8811735494068784,1.6841910227178365,1.7839048867007947,1.8895909014872245,1.9935063145625274,2.142240105600672,2.3052826848988683,1.8265447766472696,1.8888573717298505,1.6889958043544655,1.7875566333652753,1.7103953833651335,1.7805097676345125,2.0805714462913656,2.148972995334331,1.9651902324073622,1.9814515567720845,2.095773666356903,2.137441324462643,1.9528937164100812,2.080062967257768,1.6858093308622668,1.7549491479400454,1.863696240266606,1.9696688760516021,1.962133173922296,2.069529454501277,1.6052424327724755,1.64931796585708,2.074568472184356,2.2013027152948927,1.8154600771821314,1.9035467602899432,2.2147460663482366,2.3561757938146823
Decidueye (Hisuian),Magical Leaf,Frenzy Plant,40,1.3286810461510203,1.3383574718866058,1.3246967148608113,1.330187759971054,1.331285477464199,1.3395986129806965,1.4424398426404272,1.3255649117105321,1.4401938445604874,1.2981676702243765,1.3335927917328205,1.3422307326178413,1.3995449407015532,1.2952569331466919,1.2980269034106209,1.2825948686185014,1.4143477013601993,1.4034239776057478,1.3761377069984178,1.4136774206418923,1.3660948456220914,1.4200143104471774,1.355121505067219,1.3841292370315361,1.3021151116513903,1.318399575098562,1.3131160674838975,1.306857079037728,1.2510364463331232,1.293819461505262,1.314304221437247,1.3280504624389904,1.309537951692849,1.3030342492105371,1.2917749162875924,1.3088879404340945,1.3165690004165267,1.3233581095367657,1.3048131045383542,1.31714214201251,1.3009927759099276,1.3004784201685555,1.3718682287179298,1.3887779705028809,1.2708795798644719,1.2742366355128902,1.3623828289360145,1.3330208558654908,1.4011092668302134,1.3784132269722313,1.3118647375193473,1.3144898291479317,1.3533114003137032,1.264574271816879,1.3832020521612933,1.369340163288048,1.3153876133306457,1.3445835589325386,1.3058455184117188,1.3198081906954136,1.3055143930257649,1.3626276279968104,1.3284868033803834,1.4020245999940142,1.3755483953129846,1.422178935177666,1.3041309329141197,1.2971617545915828,1.3348512831028512,1.3928933322840205,1.3612337149652032,1.4291331664483244,1.286001898663509,1.3175211808846716,1.3076912230580484,1.3326490567196962,1.3014658307016778,1.3132459151226639,1.3159942898853125,1.3931428884077957,1.276190403332275,1.3059071183008935,1.3526787132545948,1.366239743625359,1.2777901435783605,1.3241344823603138,1.316992209832138,1.3491168999590635,1.2819311322074225,1.3565365109681753,1.3116141800647076,1.3618091752516321,1.2719070956850247,1.3131983298525234,1.3058495054026207,1.364632141366855,1.2841583681529736,1.299104544837684,1.3178776445734681,1.3512016002927199,1.3229034207249106,1.3664347715762875,1.3192964663965467,1.406846643964473,1.298376553524109,1.3288843391976275,1.3073769245698479,1.3637352593973813,1.3174393476183195,1.3790749203682031,1.3320778863712055,1.3996618414979545,1.2705895135283833,1.2845147587694674,1.264090609398521,1.299349232363898,1.2474235437879881,1.2902154876515324,1.3066490939914068,1.3588042278339134,1.3446300278142858,1.382238100805888,1.2892900029583783,1.3122617369398926,1.312908827943867,1.3713309636792166,1.3214873790130335,1.4033706572038753,1.3262650608130828,1.4153194775485298,1.2845705633484725,1.3077352563428184,1.3218174145286967,1.354150729389814,1.3562244969507893,1.3914539751226442,1.3837068760472024,1.4022314254883481,1.3147715592177895,1.303743890063246,1.392607754216115,1.3856899486983247,1.3324348029170443,1.411003323213006,1.2829404779288285,1.3322569960134287,1.3259545354331639,1.389706522114156,1.3620212187783736,1.446094141282323,1.2562644342250346,1.2761288827579342,1.387135349041859,1.4038640786919938,1.3083934721657282,1.3610546306135154,1.3850217363620816,1.4331958352973426
Shadow Torterra,Razor Leaf,Frenzy Plant,50,1.0993283007758279,1.1103272322132132,1.0956029755693986,1.1076794625655784,1.0989896641494625,1.1108175245762881,1.3200334839675887,1.124176160607766,1.1547417679073,1.1110933762936743,1.1380399567347996,1.1514822399913198,1.1962987411052592,1.1162807101888073,1.1754162403755484,1.104534980096971,1.1601552917358287,1.2116914118386848,1.1735958407580231,1.2008414755553154,1.21533311387893,1.240933870307957,1.2308699720573473,1.245527473062688,1.0961590480217136,1.117257695385911,1.1125066323370558,1.1258499784735303,1.1199378506689686,1.1393847481823314,1.1761880825901183,1.1838875043746715,1.0792889897369788,1.0798494523723867,1.0892909918544802,1.0976503798023158,1.1637740556857585,1.17920317983994,1.101778670020032,1.1241109368029456,1.1650138971790327,1.1579330459367878,1.1853913400634775,1.207573238366492,1.121246226982846,1.115736297831457,1.1462413007089345,1.1531565063452565,1.1496639551075971,1.1655214390482793,1.1638151196509336,1.1521223049158535,1.1876322030267012,1.1043954432915453,1.1674860820806354,1.1870467912217744,1.1394066748439788,1.1612236998028589,1.1651282030141727,1.1778711674725058,1.1362355465547713,1.1796022290334467,1.1475491503020971,1.2152761903365514,1.1842169249958172,1.22772715516181,1.1352545196471309,1.1370635408698218,1.1778232955303667,1.2380072202183712,1.2149883690949845,1.2413696953949298,1.1598876207576074,1.162964645438691,1.0982091306000668,1.1461468161169799,1.1348836702266225,1.1587124314770214,1.1917120769174334,1.216022641500049,1.0856082284595183,1.1299010684796862,1.140192309473083,1.1708928023204213,1.1064600221018819,1.1471715821073447,1.1258219315546738,1.160461483636237,1.1239153890296023,1.166153504432997,1.1287228231439888,1.1856245597730126,1.1140397373436117,1.1654857925513933,1.142062964656109,1.191473494971106,1.1954827598439048,1.1542028138413318,1.1411804920313293,1.1867426138344548,1.145250011293592,1.1993549036135969,1.1631998711181124,1.2234839328048994,1.1399855218635158,1.1889670958125647,1.165105760470127,1.2138357425709843,1.1751209082212923,1.2273336659762877,1.1665779569478758,1.22861228489163,1.098013798266493,1.1232392959649107,1.1058571631670797,1.1448507426371595,1.1251644689587381,1.1438705435819816,1.1561396252418061,1.186256137687079,1.1466236149821634,1.2117918795618776,1.1045009825777674,1.1417275086715017,1.1634507747571392,1.1753296749750175,1.1524053082359873,1.2129803167317108,1.167007971394509,1.2226174679363995,1.152423216720244,1.161942892822789,1.174751661873836,1.1957945886445323,1.1803521133081767,1.1927114371650789,1.1734932409986372,1.1992202827112277,1.1063120496739636,1.111329298432557,1.1992401393642818,1.221373068690267,1.161510521150588,1.2377344587151289,1.1254977012762089,1.1727771933790538,1.1683099527039118,1.2121601504581205,1.1720734068517515,1.251625521910905,1.1540938378203522,1.1289185275962943,1.1937598695665084,1.247024216035869,1.1716565453185057,1.197116649101823,1.2046308838276087,1.2726227048135628
Shadow Ursaluna,Rock Smash,Trailblaze,35,1.7407211442455581,1.8050194737665237,1.4218619848862382,1.4534089218018522,1.7430609327446396,1.8079530819403058,2.0725399875033683,1.8247277848096426,2.009473548707662,1.8137298598040141,2.01620495362808,1.9643134150093964,1.9919946517956777,1.8161121963918558,1.8842970526310863,1.8022119207951464,1.878738015804299,1.9902733580389158,1.8722988769814994,1.9441113121059608,1.9230272862626594,2.0520967766371965,1.9230980096193757,2.013560569783575,1.4945976725234336,1.5095029009261898,1.4722866254739522,1.4922268657389497,1.7760260283523124,1.8304449387470536,1.8468321859928656,1.9459973538123911,1.5444342846864134,1.4517645501059282,1.460853534782095,1.4934581290966595,1.5330554476220903,1.566771808221465,1.8215769056778284,1.8735109986339904,1.995900959448431,2.092726735802065,1.7927636081252691,1.681396625667511,2.0103418883870243,1.842848878708287,1.662586664578593,1.6028756635236,2.012177542933766,2.0865656806337776,2.1038740280400887,2.172164804106481,1.990595422577798,1.8317967126895305,1.8393020583995368,1.8915834811572572,2.0561650123729303,2.1496883115357046,1.863903868191268,1.9182775571642092,1.4819541003976593,1.5630071761731623,1.841690310953369,1.960070717963923,2.1434664251387305,2.295333276340134,1.4890463035743111,1.4664024503645898,1.8855332530380788,2.0303432414386084,1.6471280197425127,1.6853179784209007,1.460938342197061,1.5199007290780502,1.7613413664796618,1.8284126088141894,1.822667061117441,1.8791475502764978,1.9029795308802555,1.9706864199495888,1.5612974361785938,1.5312796751706153,1.8550135588222096,1.9151560350826955,1.7714366563301829,1.8730737444005017,2.307814944735711,2.4663050268514968,1.797348236294345,1.926581663583882,1.8918035619191476,1.955369891675714,1.7889196469978565,1.8656947940621462,1.9021430319570667,1.96139667914265,1.520519803341579,1.5066727925801704,1.826851330873292,1.9032385561465945,1.8091000080416784,1.9157768757855453,1.5735773274706062,1.668669270438422,1.822899691823091,1.9045349464827446,1.8845301898964801,1.992339632084864,1.917790255540615,2.024994025362152,1.8720937916453781,2.0114602391764365,1.4275344678908475,1.4583575374816418,1.8337590998854056,1.8419489569938676,1.7694462155023225,1.8195244307161138,1.8419735527388506,1.9335494728403608,2.1274842693431157,2.2904155099081724,1.786778982654666,1.8318240801831756,1.523670468318947,1.5630284812289612,1.865400219160949,1.9937222542554474,2.4049123544298237,2.651381260233577,1.8119541671887947,1.8631904157835382,1.4962814915903047,1.5747995456219854,1.6132375061970938,1.6275472803620523,2.168333888102462,2.2384846918359207,1.9930389693890773,2.0808973123007815,2.184785120656234,2.2527432983336326,1.8576454849332764,2.0032692905734923,1.4800176648088466,1.5414617802958832,1.9359082696491168,1.965420980209253,1.9222740451127338,2.0332314888827296,1.4823003936218027,1.466394791315126,2.2290903532663706,2.3304724299986233,1.8355318810375623,1.899332406967189,2.551626279286074,2.7451335491733886
Shadow Tangela,Vine Whip,Power Whip,40,1.427886584859365,1.3620545026639324,1.4254179303280352,1.3578983034563483,1.4284670181119707,1.3614241459115874,1.567617124885733,1.4112028911401941,1.5026815269407283,1.3777247837385553,1.4422898259813293,1.45763508083828,1.4167438090641327,1.3979410047993752,1.4430602696793426,1.3714858138612571,1.446765595148817,1.4458224951663845,1.4914713402152082,1.5085141804333126,1.443659810782557,1.4658342549959162,1.4943272923815218,1.5019072810803287,1.4489356978343284,1.451104587146517,1.4582492884990872,1.4437916040426078,1.3632914445071544,1.3812281663955381,1.4219538834895644,1.413756864382655,1.5174531318703282,1.3947026959167765,1.4399198170381702,1.4143879856196953,1.4421531123185534,1.4238921471377248,1.415997641517355,1.4169691095811536,1.4261564420580568,1.4319316781730929,1.4921211090667748,1.4895119557752767,1.3475213277178415,1.3318248354060287,1.4239705405566767,1.3983453057992528,1.4621258002765705,1.4497161683970694,1.5383558996770743,1.4470309170841296,1.386668575758975,1.3485615757785783,1.4477794618873163,1.44901836437889,1.3935392831865847,1.415435399686466,1.4275343597212684,1.4237885528933696,1.4602293001117237,1.4576245165693258,1.4088624072698792,1.4912514293013102,1.443640952087249,1.4567437248245114,1.3855598063710182,1.352705406206795,1.413268293851303,1.4926188408056966,1.481437780594726,1.4886482979174973,1.3677764185915096,1.3688029875458108,1.4199426313546142,1.396814496526778,1.428524880659219,1.4040131882887215,1.4578227203374339,1.452285600239745,1.3896335752610138,1.3578341317074298,1.4565467706354447,1.4534865619143478,1.4622173097610371,1.4520879018779704,1.498243288145035,1.408472727185123,1.4198439413998238,1.438663486386355,1.4621902652232575,1.4402066614164166,1.4461702413606243,1.4264001028198938,1.3654620332373864,1.4251373793198645,1.432525020836459,1.378059119241823,1.4259330610948682,1.4321639506104655,1.4005162693404765,1.4503392242631852,1.4051346663278417,1.4954568676084765,1.4064061383484474,1.3980517092763176,1.4978933437676325,1.4710031902472263,1.3894337866989612,1.4589233098242553,1.4432818552841509,1.4754927782974732,1.375495245817217,1.3737199560567142,1.3774805327891664,1.4114528552068248,1.4012422587111086,1.3929230972368847,1.3861190436033002,1.4304089069710764,1.4225891594856717,1.4501601254963072,1.4362770804692688,1.4136045738033847,1.4676080320692269,1.4413764806964575,1.4020099483127701,1.4348552081035115,1.4644330794916518,1.5309182511862316,1.4097713206698987,1.3708257467741491,1.4158540763093874,1.4415589740395782,1.5224450574217412,1.5020139010033862,1.5007331859593815,1.5017524546472114,1.4747920477666212,1.3861361588662389,1.5258673679427601,1.4908651791712397,1.393742133733644,1.4827249321240328,1.4023079348925616,1.3913678584817624,1.4364436427546547,1.4731030333727206,1.4756184787536653,1.5628687469753406,1.389652816549845,1.3300318972073224,1.4597145215234155,1.4976799938994267,1.4382228569963778,1.4256049472401753,1.5247116814174575,1.5299515347462689
Roserade,Magical Leaf,Grass Knot or Leaf Storm or Solar Beam,35,1.5239736320137012,1.3699511361440349,1.528203784911009,1.3736843369413765,1.5252814909298489,1.3785800489040294,1.491396178806249,1.3556138019832555,1.569276006888624,1.3457015649548585,1.3337811339483479,1.3387986659331474,1.3545684629013064,1.3363673914449696,1.3798922299050262,1.3246636336507105,1.4251794904858623,1.470285563783499,1.4492928284737412,1.4866011299042368,1.4027016994861186,1.4195178522484209,1.4326338978039395,1.445437692798054,1.3556867784821571,1.362161377171458,1.3441869371321387,1.3301875797553946,1.3253113774443082,1.3391013578566449,1.3644817606667252,1.370473531455555,1.4072872634108806,1.3541786897409762,1.377061107806012,1.3497778038183024,1.410637023075916,1.4112407324936982,1.3196669001886296,1.3314925571349423,1.3206979160339014,1.3132305964413713,1.4337239259799892,1.4254674149217128,1.2927988919767934,1.3026442061632282,1.3893117372003208,1.3876025647241879,1.4745258850441667,1.4402740074903142,1.453749945355468,1.3671389010145192,1.399164800837703,1.333978250373866,1.3644210688028848,1.35319529154955,1.3088573825852177,1.3188141601879395,1.3521531637113469,1.3425456546416141,1.392225769096299,1.356810068191536,1.3165353933613229,1.3762447111269618,1.4701357221910452,1.4621041662617569,1.3126631704903535,1.3128058350118255,1.3239938876703934,1.3937744130242553,1.4032307752870734,1.427602769211837,1.326740819518009,1.339597882162084,1.3173691061780732,1.312727729330584,1.351915869213255,1.3356259042890508,1.3449245013908455,1.3643635124666276,1.3426017262900742,1.3255059238068767,1.3898160494856053,1.3978749119406675,1.3971307765185887,1.357470539949149,1.4191580644091233,1.3694098452585088,1.3671123077750431,1.3783290424322379,1.4104906967883297,1.3798352798975422,1.3461412437236222,1.3461959981287805,1.3030848743207881,1.3421414916536327,1.3438347187964876,1.3249392480129292,1.3199753535590635,1.35741447098175,1.3328921623752619,1.3707527683717908,1.334965734084021,1.402656664451008,1.3208417025954762,1.324506033914359,1.3712614334715385,1.3884486642609808,1.3292440020891616,1.3978807689183965,1.3505663580950018,1.3809182626670138,1.338523241051019,1.3282651443900717,1.269545690338163,1.3084448081553801,1.2908723395671173,1.3034154282336443,1.323666574981948,1.3636681914921254,1.351414268278043,1.3765580596195999,1.3632530373161351,1.3387146762153899,1.3699855821039582,1.3710020089399617,1.4003860002712243,1.3978116967141112,1.371352107863374,1.4255481081874652,1.3542748697613247,1.3175159483806387,1.30858511245334,1.345824843225533,1.4015373996155365,1.390976322451035,1.4396421689636527,1.4409562460351053,1.3608058060117432,1.3409075335025074,1.4482680673065984,1.4394917291164633,1.324729729275797,1.3995273919770137,1.3521420606507206,1.35827397519882,1.313631769267043,1.374306905130595,1.3870077322666954,1.426348238828522,1.3638336057530058,1.310599950544554,1.3745799107588734,1.4138091600374671,1.3935788123005817,1.3848664402825144,1.4008916876169286,1.424602332116764
Victreebel,Magical Leaf,Leaf Blade,30,1.9020852670614037,1.691528133023911,1.9033412202385147,1.684802787623944,1.9078779942256465,1.6959461820438366,1.8503106589041383,1.6576868417695205,1.937061387342165,1.6831467006814456,1.6134870721479424,1.6486959407510886,1.6390073923792357,1.6393810467352232,1.695826308943194,1.6534433814135656,1.716264154656912,1.7936004936591994,1.888203801054998,1.8340585879607734,1.712140878708286,1.7667786894164674,1.7447083736152054,1.7762987859622115,1.648642741506637,1.6729411704138348,1.6534842229649032,1.649234594833788,1.5953417217223864,1.6312680189900735,1.653099566832793,1.714099525902884,1.6892057151137227,1.6452872671583323,1.7590889050768015,1.6725318232405537,1.8305623152272064,1.7397350331123864,1.592443132886027,1.6366119706883733,1.6235427275116276,1.6458427560355917,1.7661613570135737,1.8254021531591782,1.712749456841953,1.6510795103248739,1.708356295871982,1.709052501822864,1.9592329581363177,1.7957250184353386,1.7748062415776145,1.6963246563096532,1.6547928832313121,1.6311146573888995,1.7023264975113606,1.689424594077403,1.6089032895753732,1.6392221655776138,1.6477470324491834,1.6544892288685695,1.7261690741499247,1.7093796795099758,1.6018973862863846,1.6951398539132916,1.7802455500792853,1.7713918513950806,1.6319695072953002,1.6162549170462284,1.6385019207804545,1.7282175699964268,1.7548484056304112,1.7591144111456585,1.656936289219762,1.6666062774233015,1.6472458058297912,1.6303884863355873,1.6481019938434105,1.6873032836523336,1.6927814799294192,1.6995816644636135,1.663038388965933,1.6629035203402998,1.697618070736664,1.7501351608360525,1.7163088068175596,1.681470292809163,1.7356463975037066,1.694221743939812,1.7280886115704484,1.6764200139072105,1.7655137128232072,1.73430650216936,1.661610968816799,1.6578006048289982,1.5845926018865912,1.6560497197217305,1.6460750490035112,1.6199896899801773,1.6333305142959713,1.6801812928680657,1.6736164708950516,1.6767147597476513,1.6336674760183294,1.7274517160008973,1.6106978489597414,1.6539975688332287,1.7368167989566456,1.7001604264044223,1.6235389704368346,1.6957197630841385,1.6759847426394678,1.7256000908988907,1.657859129356574,1.66225435298656,1.5932338104017865,1.6266064444474837,1.5815965928853801,1.5984827043208174,1.6128861428376433,1.6408589236104094,1.6671104470102835,1.6977305420439455,1.7170023502849225,1.6839266101845538,1.7246712853393327,1.7060806728075315,1.7760750916945176,1.7392054703725472,1.7423425811085953,1.7434001311203728,1.6716324743391482,1.6349670871095578,1.636924024845052,1.669822456908958,1.7485089574429584,1.7398896146529672,1.7517344920035722,1.7983769951482718,1.6965033722659342,1.6632485501698342,1.7107232854976204,1.7884183184041624,1.6377600586110321,1.7334640672400359,1.663922960133791,1.6662589748292185,1.6335931434990216,1.7012779033188365,1.6750575766438158,1.740841139955194,1.6405875244750023,1.6096148851560568,1.6917224536180986,1.7577674331973752,1.6880273382805089,1.6765347795995023,1.7268730199235676,1.7810040304502615
Victreebel,Razor Leaf,Solar Beam,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
