Attacker,Fast Move,Charged Move,Level,"Dialga, Tier 5","Dialga, Tier 5","Arceus, Tier 5","Arceus, Tier 5","Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Melmetal, Tier 5","Melmetal, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Meltan, Tier 5","Meltan, Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Regice, Tier 5","Regice, Tier 5","Regigigas, Tier 5","Regigigas, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Stakataka, Ultra Beast Tier","Stakataka, Ultra Beast Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Tyranitar, Mega Tier","Mega Tyranitar, Mega Tier","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Kangaskhan, Mega Tier","Mega Kangaskhan, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Chansey, Tier 3","Chansey, Tier 3","Absol, Tier 3","Absol, Tier 3","Aggron, Tier 3","Aggron, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Cinccino, Tier 3","Cinccino, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Delcatty, Tier 3","Delcatty, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Herdier, Tier 3","Herdier, Tier 3","Kangaskhan, Tier 3","Kangaskhan, Tier 3","Lairon, Tier 3","Lairon, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lickitung, Tier 3","Lickitung, Tier 3","Lopunny, Tier 3","Lopunny, Tier 3","Mightyena, Tier 3","Mightyena, Tier 3","Miltank, Tier 3","Miltank, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Porygon, Tier 3","Porygon, Tier 3","Porygon2, Tier 3","Porygon2, Tier 3","Raticate, Tier 3","Raticate, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slaking, Tier 3","Slaking, Tier 3","Snorlax, Tier 3","Snorlax, Tier 3","Spinda, Tier 3","Spinda, Tier 3","Stantler, Tier 3","Stantler, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Tauros, Tier 3","Tauros, Tier 3","Tyranitar, Tier 3","Tyranitar, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3","Ursaring, Tier 3","Ursaring, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Zangoose, Tier 3","Zangoose, Tier 3"
Blaziken,Counter,Focus Blast,45,1.4024786877278157,1.1652698115393265,1.4077006598715576,1.222968241150563,1.3843192779986506,1.2097001572122688,1.4153091820334163,1.2408466289958946,1.365813751583129,1.2153638962596593,1.391497643657254,1.219963280803925,1.2189683432836647,1.1950848795300386,1.2518074727359332,1.2157512203039713,1.1503250124232467,1.0941821839514112,1.2871421591906878,1.2207010173018926,1.253476667755298,1.2036018872581953,1.2893188787040715,1.1334340049123734,1.2019177747141618,1.2123377565741638,1.1272344589890215,1.0906127339151825,1.2474167495608497,1.2131336081813084,1.258405703153765,1.182550666606496,1.2657809088299472,1.2004007384677424,1.4286625010185476,1.1583091145381366,1.2996351615047634,1.2249313239045303,1.2378003400682445,1.1944155653716944,1.5082103016917996,1.311224939367451,1.2479197731145963,1.2367190420178784,1.2414325834222277,1.2124001465465613,1.1674534946787447,1.1499272002531908,1.2839113632560086,1.214495784883331,1.5087214901656247,1.3164596014635137,1.3506563720979727,1.1761749308614007,1.1858476933950384,1.152951081058708,1.2554495193707589,1.2331233063287923,1.3772313593369108,1.27235940855425,1.2550609541588087,1.227850042304585,1.417463154104076,1.2525321941512433,1.4869852223076119,1.0726222096445668,1.1989008012627715,1.2271894429522323,1.1896986572555104,1.2080736859169787,1.251460916933713,1.2395028316805283,1.3966521874079354,1.29722970790521,1.283545499021624,1.1959858600899187,1.2398071110956959,1.2357250316552981,1.3182288175793109,1.3329404670224676,1.2153162382837426,1.207976992873707,1.1589075704751797,1.2026512530962883,1.2527810442324505,1.2445869803234988,1.3085096007846502,1.2602216819074548,1.169516377081662,1.1502649532034988,1.2031309687414384,1.2235959312047693,1.237331530023619,1.2375357393228403,1.2555177580381303,1.2331028958844021,1.2545617813091356,1.2972091157815082,1.2093494788730532,1.2045265993885823,1.217377196961274,1.251592465409665,1.1955261011809826,1.213466413344639,1.2032840597290242,1.231211126289173,1.2107335061000388,1.2484253209869514,1.2337608163297131,1.2913495120433918,1.2322689275471506,1.2349084921906162,1.2253089134019657,1.2272422387466277,1.2410475090462814,1.2116670050326241,1.2867865360166475,1.2469376672457557,1.4259979047366083,1.305202975237714,1.2515578659333613,1.0812317030022394,1.2602682471247455,1.2281020963440183,1.2320828026485549,1.269319197063795,1.2548195988638982,1.2305445868155174,1.2444995978695115,1.2612340967562172,1.2829653486713475,1.2517767980369467,1.2382918666172988,1.2089853405558966,1.2427725431305858,1.2287136626083714,1.2204816216104868,1.272008904075812,1.2458770882118329,1.1756405193363386,1.2576127165165991,1.2068103676540394,1.265117863337377,1.2415188174085425
Lucario,Counter or Bullet Punch,Aura Sphere,45,0.9577520917663787,0.9695651434977816,0.9735109098300402,0.982587555214498,0.9756850662588288,0.9736816335832469,1.0000916960552901,0.9985600306314882,0.9764147693199514,0.9758316177676738,0.9749735050767546,0.9783316804766088,1.0171095787614906,1.010158983726082,0.9853698362082647,0.9921881589428467,0.9835118854840067,0.9022282455518773,1.0064526410168433,0.9912995747372553,1.0452398957218627,1.041128141752257,1.1299990936441784,1.0300153672172871,1.0177318533693709,1.0312915494689119,1.0129747406606817,0.9641303664043417,1.003448352637931,1.020728131613568,1.1001921520481106,0.9942484602741667,1.067634287610004,1.0312277224037685,1.0367048597028559,0.9547240116176561,1.057235348378898,1.0329463334823517,1.0488462970621333,1.0445762080743142,1.3083491477660618,1.0902570425955096,0.9994182549748241,1.009870532265213,1.011038923653065,1.0245785221545096,1.008936607810491,0.9954340622095978,1.2808615167679804,1.0695571800978632,1.047429220300093,1.0384408699905803,1.0509284048901162,0.9939115899420086,1.0562803710052686,0.9840738870433232,1.0180055216933195,1.0296778800944502,1.022700818023334,1.019325925259157,1.0808900969233923,1.0549932962231454,1.0830039211512,1.0437664893289806,1.0572225051282993,0.9395457021527854,1.0508606723070715,1.1008376627667638,1.0083774577043354,1.0203508358188005,1.0259548892104564,1.0585646451057116,1.0539137381136712,1.0751812503722027,0.9966722466730531,0.9973720141207946,0.9986466861655237,1.0386565740722824,1.0345896413118418,1.0519217288934382,0.9875153067651256,1.0307160055589628,0.9974754035951894,1.046760484693575,1.015839513512027,1.0685098958166672,1.04472795332061,1.0356589245630545,0.9736966431444535,0.9782343068718495,1.0133120609405475,1.0392854758848622,1.042377160127908,1.0549752566039714,1.0765909357306302,1.0689371168223583,1.022541378093707,1.0884847128409059,1.0229740521702346,1.0457294465626084,1.0127758185145332,1.050083823086868,1.0294758694561557,1.0456437868941948,1.0062055694904672,1.0481681834484478,1.0081258008458724,1.0584533851376186,1.0550460332745026,1.103877699801008,1.02962805711898,1.0408705270938456,1.0205086911898826,1.0378367212486794,1.0127090470816986,1.0305848655707537,1.034417104722169,1.0457855952115884,1.0138214173673317,1.0493450864923881,1.051945292979929,0.9533692625886472,1.0043759193030606,1.0191897426661112,1.0465109419270062,1.1007293043563897,0.9969702379313844,1.0293230679347904,1.0397194274560015,1.0697103845502356,1.0449997291102415,1.0880598546153604,1.0336918002010667,1.0238287927698417,1.0646472610933557,1.0486860744121054,1.0337540879533422,1.0820733562510496,1.0010238605894297,0.9993507225530445,1.0419613286562872,1.037942208171942,1.06374863083657,1.068812087901076
Shadow Machamp,Karate Chop or Counter,Dynamic Punch,40,1.0411409535340796,0.9688026897446161,1.1556454399331013,1.019845691052821,1.1054199953352646,1.0102385602703412,1.1309559375198097,1.0393482107869783,1.1085230457777082,1.0137918142734768,1.1226674628136275,1.0154789857274753,1.0,1.0003489077213557,1.0530544990216297,0.9913556007437451,1.0001294336189774,0.8949793418561827,1.0396722968141656,0.999130183210004,0.9999999999999999,1.0101935313167454,1.0,0.9626199410422792,1.0,1.0076716801990855,1.0,0.9507965672961586,1.0,1.0116694365039633,1.0,0.9814648767903016,0.9999999999999999,0.9909807468816677,1.0,0.9515739953439145,1.0,0.9911087905103966,1.0,0.9988102142396988,1.0,1.0129391478645942,1.0,1.0124474948070012,1.0,1.0081817506675037,0.9999999999999999,0.983611553798071,1.0,1.0012233852903476,1.0,1.0169454842346173,0.9999999999999999,0.9979551725080915,1.0,0.9572697804518981,1.0,1.0025887146645764,0.9999999999999999,1.010435942325038,1.0686606769854512,1.017670628416719,1.0,1.0031159950206288,1.048638081359246,0.8914934564160002,1.0,1.0374511072065598,1.0,0.9978480253596319,1.0,1.012595261817214,1.0,1.0480290316105068,1.0,0.9815849833246949,1.0,1.0021451493633224,1.0,1.0335019579299525,1.0,1.013429944059323,0.9999999999999999,1.0127899454538465,1.0,1.0307501550505143,1.0,0.9768481024802588,1.0060698491802271,0.9727734648342407,1.0,1.006904253680248,1.0,1.0298852869895387,1.0,1.0270156269376536,1.0,1.059001556879022,0.9999999999999999,1.004804537366037,1.0,1.044888106293238,1.0,1.0245981189439741,0.9999999999999999,1.0345742312721347,1.0,1.0451828610567773,1.0,1.0577936051870487,1.0,1.0160110176573747,1.0,1.0106398073493439,1.0,0.9965258699836962,1.0,1.0205871157821178,1.0,1.0257958809287773,1.0018865534328665,0.9518439711234593,1.0,0.9909726702122854,1.0,1.0425725897661224,0.9999999999999999,1.012737655083102,1.0,1.0343689598210044,0.9999999999999999,1.044431189966836,1.0,1.0045484514291911,1.0,1.009545220498675,1.0,1.0525113751066661,1.0,0.979448763447535,1.0,1.004859901757735,1.0,1.0208850253992932
Blaziken,Fire Spin or Counter,Focus Blast,40,1.482816660054046,1.2274316228622042,1.6932016444256792,1.260956074384094,1.500889014904008,1.2449439252502845,1.550577610062229,1.2852356654605714,1.521707525357846,1.259254207933226,1.5199765444598057,1.2579190927712984,1.2394613225771485,1.2260775503815275,1.3038022752980032,1.2491591060636944,1.316145521684763,1.118702738744994,1.5266131480522498,1.234814964582588,1.3105149810511292,1.2707094458097792,1.3353954405735475,1.1962643956516625,1.2499315865649014,1.2482200087285926,1.1401234644162925,1.1261363734798593,1.3092174863670627,1.2999418776550893,1.3416398886732777,1.2616183770068734,1.2980490888504352,1.2176639019307336,1.4803727630511034,1.189211821503528,1.3178507297366375,1.2495357224552266,1.2781187750952736,1.21971324865678,1.5738782450554385,1.359991385462546,1.2768600946001694,1.2706582857493458,1.3549015646163025,1.305703468323122,1.2593457058930912,1.2212443848056245,1.342942432148934,1.288597719743091,1.5208923726258667,1.3346796188483099,1.4268746521375462,1.265751585858862,1.2422779741600665,1.205946068215231,1.3134539344540908,1.293103086266587,1.4677450441894258,1.3477112430905227,1.2683332654977697,1.2619030053114788,1.4381993600913485,1.2900548567186607,1.5524030859379983,1.126768369142977,1.254883239863183,1.2867992510514756,1.2955857891445828,1.251637261517579,1.3215001732979719,1.3013151702425743,1.41980358742237,1.3380564454458368,1.3110575124295687,1.2169504690968733,1.2794868816552174,1.259035665889348,1.3622841811935018,1.3598346850315821,1.2294331153732578,1.2275468598674686,1.2358665246398068,1.254315836435054,1.273146022771401,1.269528107759826,1.3401223756124132,1.2928088668005604,1.2034538824738858,1.1643731001550246,1.2549825110833344,1.2809704314759396,1.318451356029533,1.2694159808116576,1.317272650056144,1.2898333341827157,1.305259373304335,1.3169878243932072,1.3005830486977517,1.2624172999933965,1.2709744460598869,1.2921555633389379,1.2572338442747282,1.2773575634526741,1.2687034036679523,1.2948495536204494,1.2538090178473416,1.2769578902379488,1.2633578922101263,1.316300126033876,1.2840915260112313,1.2820473200549538,1.2451517705519854,1.2455413436310316,1.2850719571873261,1.2380717082630888,1.3318191859709787,1.2944069460250252,1.4908870563485483,1.3697937197157146,1.4704007168267004,1.1450062191046524,1.320626667917769,1.2568541975072351,1.2820542855989019,1.3074598476398394,1.3304097435554,1.2885595436529373,1.3206729158225894,1.311597613722546,1.3757754239918742,1.3152212543562614,1.312907564481617,1.2834451481306193,1.275469801394745,1.253258403609816,1.2291981275472657,1.2864128572257914,1.2854705263713668,1.1886365922780222,1.3331546109915704,1.2730670980466845,1.279481424602256,1.2586331053800797
Hitmonlee,Rock Smash or Low Kick,Close Combat or Brick Break,30,1.8882574503335516,1.7099106680817873,2.014448436530909,1.7703758287191556,2.005757031376578,1.7713096511952942,2.064448629344203,1.8090681073247037,2.0156311999861303,1.7676128172425798,2.012534400513356,1.7881317039482316,1.795138571823802,1.7128752431946497,2.076460459240163,1.7955340420505923,1.8173544140900784,1.5642373720452158,2.0950890889576645,1.7976057678181576,1.8259001779532085,1.7259034277139131,1.8078076509862813,1.6510944850961418,1.7606228439462328,1.7536014956778245,1.8323071376161615,1.684791769531196,1.7456654468882038,1.7168847745415963,1.9149115640864616,1.70207201357717,1.8105349099503385,1.6992795411641257,1.8573444292474353,1.6653209563895959,1.782966464353893,1.7057985707975913,1.8093356476866627,1.7321628933480742,1.9770523924344094,1.7697210832358572,1.8668945423662313,1.8035458513732685,1.8106137762225893,1.7006661868622035,1.750377221366684,1.6952211452760881,1.9865153797281474,1.839020188825278,1.9039651881769308,1.7738191066185398,1.8302640748809809,1.6889114994528114,1.8050735320203775,1.642218895926445,1.8124783349402067,1.7782172671566474,1.9318857890260324,1.8283205446385764,1.8854498044544172,1.7243262527398755,1.8796723941417048,1.747811416335296,1.794659542157601,1.5423595928270861,,1.7676404749077423,,1.7600817654014842,,1.78771065465052,,1.7563152192732159,,1.812284589485229,,1.7052751358011875,,1.785525145812488,,1.6887293165077653,,1.7295731178279847,,1.7800316806350147,,1.6924843739964905,,1.743054754475644,,1.734924652349076,,1.758887384932804,,1.7156299954303227,,1.8170082861781487,,1.717121199898436,,1.780742610081047,,1.7378946523169905,,1.8286230535215233,,1.7793510698733883,,1.792194754918969,,1.7526114507030663,,1.7375972115191296,,1.7330875862362125,,1.7682387097249788,,1.8181658670521195,,1.599618677133703,,1.7667342646230295,,1.751224579972789,,1.8087456043439085,,1.7864101233201293,,1.809013004519824,,1.733896790629494,,1.7698866181826,,1.7841362128838183,,1.6713746416487938,,1.7603504445459268,,1.7627303940280936
Poliwrath,Bubble or Rock Smash,Dynamic Punch,50,1.401052090457529,1.432511512504691,1.4558899864451005,1.4763397526012334,1.4625193844685676,1.4684808986203424,1.4981144515121954,1.5063106226398788,1.4192003915535045,1.4191277976760182,1.453481133376491,1.4731213510148125,1.4310564941329063,1.4898383961909036,1.4281616576737552,1.470072615977749,1.3145753951089307,1.350728880506324,1.4507846715061272,1.481214348920444,1.5177319966137954,1.5426187678059804,1.3672336199018762,1.4050841565080403,1.485581809097502,1.5532912913528694,1.3399785771969983,1.3976390895294524,1.4469826598430113,1.4958493762056766,1.4240682038549346,1.4523008689439523,1.4848854133864642,1.4989310050801528,1.4479012397966866,1.4243866272659518,1.4456731152061446,1.4412016012840811,1.517801353352984,1.554229475217362,1.4227557792707768,1.4652109224452339,1.4851183955268763,1.5226167708226532,1.4355104061422792,1.4609193287346465,1.4266849366833219,1.4778098389324672,1.4099660040969715,1.4688046325114497,1.4228620630193003,1.4594420442268283,1.3729235084254579,1.403789744668031,1.371942217059167,1.400815470848238,1.476074048846927,1.5123449739108115,1.4282886540365676,1.4777019661584867,1.3812751609838991,1.4118394772294387,1.4690627874940645,1.501522184951433,1.3005350169555925,1.3257816679994787,1.562782453183333,,1.4775573852538006,,1.4872782735849233,,1.447673136847137,,1.4637692183165718,,1.4888547755238284,,1.4766363934911073,,1.4897816372508326,,1.4559986385541184,,1.5239880069613139,,1.3672574669025268,,1.3871529961262892,,1.4590640452909693,,1.5047553596315522,,1.4788187808644333,,1.5245448496514036,,1.4627562648873613,,1.518626783094018,,1.5101209713362542,,1.511083903009027,,1.5170421545260069,,1.5087797659657298,,1.4235850833486334,,1.5099250886567048,,1.5043849731272396,,1.4904041688705842,,1.4690162699047753,,1.4544496648164469,,1.4548776334569564,,1.5177412182247445,,1.4903315081696855,,1.4716281663739104,,1.4692622461520068,,1.4626931357975614,,1.4720854741011218,,1.5600717369876833,,1.415984657787976,,1.477112223568038,,1.494989420442135,
Pheromosa,Bug Bite or Low Kick,Close Combat or Focus Blast,50,1.2793555927633509,1.0543240485102656,1.3266930112265392,1.0718140322731116,1.2485517509672206,1.0274155584952491,1.3703247810568964,1.0615035704805686,1.3479295630453154,1.0424373227662491,1.2995743434166454,1.0582197654204741,1.087074237723237,1.037303625991107,1.5594468952044658,1.1618053192666333,1.3633091451346777,0.9904350573932783,1.5106831219058876,1.0964419203739073,1.2549770891870318,1.0585926093066231,1.1570681328677876,1.0080769359091462,1.1338528279825695,1.0542352329243607,1.1429557447150531,1.0156764832976404,1.1234282149663386,1.0969997086104588,1.0627751694510297,0.9482137366783084,1.1080748332344479,0.9928856759736129,1.2267507622417897,1.0338119547318378,1.1119761835386732,1.0254801287421427,1.1272166633439715,1.0398296281162624,1.181957892929182,1.1230309095797317,1.1560485417220008,1.122952368112364,1.278261119152651,1.144992844943667,1.1648363288292163,1.075463435982868,1.2613157873572924,1.0681335035234798,1.2381884854463916,1.051216642482014,1.161525614751349,1.055145315659718,1.4057539884726995,1.1063664345053115,1.208183578937805,1.0586911735440454,1.3060984897889452,1.0519319348741,1.3597282583878982,1.1529335788153854,1.083569750941581,1.0292489678725492,1.2077344474404226,0.9571488169424796,1.0825975930508762,1.0747419257100654,1.0751495744136574,1.0142544950993972,1.1790298261945762,1.1502234980603994,1.161229576179976,1.1054170622038892,1.0992902964638078,1.1016571364511678,1.1435697629684956,1.0669312363892813,1.0459733091608845,1.0409712062346481,1.1037099158928103,1.0392170679981745,1.1302547323618277,1.0647329413632005,1.1345224211003127,1.0513634073711264,1.0885476835931522,1.0262855029222193,1.0791816246043306,1.041936322860074,1.1084317928852985,1.0563890979496533,1.1020107392096303,1.0770146799962652,1.0559615603494699,1.0485147359355012,1.1587999942181377,1.0974920046513954,1.1020480860349393,1.034400444270607,1.0449090174809172,1.0397482749543994,1.0707689904960038,1.0145910393840119,1.0057066412299844,1.0164878274545062,1.132370253247034,1.053332097674002,1.0221795673635194,1.0731227190124024,1.10633487600585,1.0658852468487063,1.100504599920481,1.0283140911641115,1.1179028541642824,1.0446685401869036,1.130100304451778,1.0564974285005198,1.1232389093376567,1.0547879612203837,1.3362032526237613,0.9714685338927074,1.1098364335497135,1.0491203473401085,1.0217660543904568,1.0315822959543104,1.1392073829355485,1.1089930840444924,1.0830635583274524,1.0520570877514905,1.1211659424551108,1.0712921573215737,1.1338431001351958,1.0574564643415734,1.216694062629615,1.1464386714353563,0.9979120990934248,1.0223804170258615,1.1579906967817244,1.0459547517833727,1.1112854291681629,1.0370649669743426,1.0670372324086248,1.0546209842724117
Shadow Hariyama,Counter,Dynamic Punch,30,1.2174657096045538,1.134616504125123,1.3506053059074496,1.1676445316353232,1.2844010889130633,1.162311652402428,1.318793600279739,1.192358756106377,1.2968933999140253,1.1629736105918602,1.2848772834853368,1.1703737371214882,1.176749587118585,1.1918663986677556,1.2991444740945315,1.1910717399778064,1.2386231678622068,1.074996405771756,1.3356276273872527,1.1772284197337923,1.1561273200929016,1.1882385282870924,1.162029128137814,1.1142332302279714,1.1687122345418668,1.2066447229274375,1.1484966903714824,1.11471984849821,1.1610798855559556,1.193035216326837,1.1990364245379346,1.145500717196132,1.1597581970930488,1.1624378461933873,1.2261710303464997,1.1120499804116637,1.15022647976072,1.162972564753558,1.2120250948615756,1.2213899877582024,1.2351037333885115,1.2167634957567774,1.1748911549083827,1.2088127993593216,1.1623795444278613,1.1800921786214689,1.1486279240275534,1.145848323221681,1.225990800387715,1.1854854306281755,1.2881885440995506,1.2303045623946443,1.1852562782518263,1.1756331945889402,1.1852697935356638,1.1147189091360161,1.1709692622569272,1.1906939910417413,1.2253685330139374,1.214899303954545,1.227138274206294,1.1917840627708352,1.176987134781019,1.1909419368261278,1.2286152282502556,1.0349453857836475,1.1781547217124053,1.2627246681360385,1.160735768398718,1.1616699952568252,1.1839810157133759,1.1905488621500389,1.1837836574733758,1.2292386439242131,1.1611116631160252,1.151640738918424,1.1653078787579358,1.1683574492791704,1.1780525558715813,1.2157171170513708,1.1892979124979608,1.2000803798762243,1.168574311469311,1.1989002535236641,1.1823617558037613,1.2225309743250499,1.1812469721273169,1.1637558783348225,1.1475161161851208,1.1396440959275984,1.1667630582580586,1.1936438280591422,1.1648937259873475,1.2065853294055569,1.1652747837047681,1.1974680759619678,1.171316177096561,1.2355770697353587,1.1686895520414022,1.1644598086244131,1.1560726669886228,1.2183504028206054,1.170035780876937,1.2094108052796868,1.1598462569187957,1.2026093945946719,1.194341779571476,1.2268323522764222,1.1764277248908273,1.250600791178631,1.1554827525625035,1.1858894332736103,1.1603136840426957,1.1877182699746454,1.2014980366374108,1.1927200725752718,1.1794022665721078,1.199960628707308,1.1664147974119898,1.1993757167867023,1.1659384630804481,1.095300798554892,1.173408595179539,1.1766940305738858,1.1652469387567135,1.2458642012191365,1.1648849169062305,1.1772147348103092,1.183904419045974,1.2300996302252658,1.166291812328234,1.2213597480214755,1.1735417970802309,1.1737076861639113,1.1810647792613047,1.1877543901148198,1.1938282469694994,1.2795436598722945,1.1801372115888178,1.145279752960634,1.172789875162447,1.167268423265007,1.1953418107060692,1.2020420913723755
Bewear,Low Kick,Superpower,30,1.5890047058028338,1.4735562558226716,1.5586551306427243,1.5119669837681908,1.558434046515603,1.506719978777234,1.59113393344268,1.543046428738991,1.551319425952689,1.5055319379720213,1.5700638884705682,1.5195736759898386,1.5015439566960442,1.4812813991476188,1.521375284367116,1.4909195189791618,1.562857643823729,1.3664899724395922,1.5206826899564683,1.54100005320055,1.5674449805141122,1.5196310899305587,1.6437849161223295,1.4797575071056523,1.56529527280868,1.590935962382282,1.579374566619933,1.4683214880256812,1.4915988515926912,1.5240101773412111,1.677232533922892,1.5007875766699745,1.5669552536552291,1.514099552473543,1.61116097837641,1.4226633600511185,1.5517208689140276,1.5346624530018709,1.6166733532475366,1.6110525474637403,1.6708678583443481,1.5629360370594025,1.5080909866657193,1.534366389572184,1.489930675717351,1.4948944132253255,1.4554637931973744,1.4504616712699734,1.8203891740071698,1.5666512331317781,1.4733085895205573,1.5037256486746147,1.4720053542201048,1.4883958309200502,1.428787655769148,1.424396442121573,1.5198147233798562,1.5344104865426058,1.5286616785552236,1.5404800858253989,1.51271521751374,1.5015000234744738,1.5226623946186297,1.546579654388503,1.6431359257243372,1.3623115101483303,1.5467083969811588,1.626688977184825,1.5079110072236623,1.5534046023467665,1.5496146714435985,1.5851977851617314,1.5371425720574494,1.5973057062661378,1.4734259413946007,1.487005926010589,1.5067398865455826,1.5377139273330307,1.5159118345774847,1.5707292448862402,1.4906544842368712,1.536727460078511,1.5076542218490614,1.5561832782382052,1.5400420264479113,1.6167279927563227,1.5044035477351314,1.471831110712901,1.5109253544192862,1.4900802427204318,1.5041298913637042,1.553171453209823,1.5492072172353513,1.5914669839709719,1.5427859403427766,1.567245860534805,1.564587154861077,1.6678382133595369,1.5324940172957109,1.5637145936464334,1.5390176368340176,1.615856183204831,1.5927611683557665,1.618549773137306,1.5650964432667465,1.6162802490442554,1.491464659420803,1.5771071904983576,1.57229265255362,1.6699384143791118,1.5406827117270545,1.5704037565447513,1.5284463053480815,1.5555863425806384,1.5564200795865886,1.5425747990504,1.5342846913047306,1.59046547299333,1.5286109637999838,1.583036232083547,1.4128165931213423,1.3817452152835108,1.5515964981213202,1.563435465621515,1.5213018936501799,1.6318060396631422,1.4990316101033017,1.532944361337208,1.5774382121930808,1.6401258797101117,1.5667236056628966,1.625868078169727,1.504010364810547,1.5437657821874817,1.5262131850117528,1.5570473005826406,1.5849167552558956,1.6618211531727014,1.4916323477158993,1.4629359969405475,1.5199318632152679,1.5493356040349633,1.5744258196775498,1.6074106394805896
Shadow Poliwrath,Mud Shot or Bubble or Rock Smash,Dynamic Punch,35,1.4901482203844933,1.411854055841777,1.4657792301266603,1.440589931558371,1.431201071464816,1.4334264796736822,1.4638538928251954,1.4719073548564074,1.3923085608763899,1.3926793097669217,1.46836501920505,1.4291638799512716,1.3684848845955324,1.4146074188912061,1.3467894604913417,1.3828379272601286,1.2447255929648557,1.2617737757033896,1.3858526071441994,1.412715590347956,1.434063968658478,1.4630664695913436,1.3918203079471503,1.3448869792557343,1.4194024201391395,1.4541162796916687,1.3836538446518751,1.3222692635886617,1.4073583005329697,1.4330653333853174,1.3890019312208697,1.402521373541304,1.4286934486997465,1.412249404746292,1.5678288158931155,1.4282862023993066,1.3787658150363593,1.3806768684953055,1.4218369863758513,1.4396509851928618,1.3830138775694054,1.4082933221851086,1.375556254324135,1.4261034466334108,1.3975484296403673,1.421353900076651,1.380789178792736,1.3878151772144012,1.3908476648831933,1.4167019952918145,1.347278082839376,1.393140161108498,1.3260097980675045,1.3632737061857445,1.3458093076398372,1.3553148645918331,1.562819066493923,1.4646619682841353,1.3830812273472934,1.425103488310147,1.3140849691427812,1.3571332035361838,1.418112877729617,1.450955456607102,1.4788789251415602,1.281321413634634,1.4208892593299727,1.497257745072103,1.3988847263587745,1.4378372528904106,1.4187817476759075,1.4779931859433089,1.3608546916860476,1.4204258116778758,1.384405159836618,1.4129053262013855,1.374850645599678,1.4557227041049479,1.3941520406066412,1.4633119071716505,1.4326636559059849,1.432778263051276,1.4291119959565408,1.440034979048823,1.3976642647035886,1.4795029089357816,1.3259489580946384,1.328812304798846,1.3301635444894488,1.3835259762591345,1.3710366282951698,1.446338928461813,1.4398005433649337,1.4738920459507583,1.4154557701095531,1.4743046530867405,1.4093859240002375,1.4992639389104965,1.3710870339564791,1.4354739943042711,1.4285551235517957,1.4874805473472803,1.4094345265940245,1.4631868922794489,1.4042677376918569,1.4642968207635887,1.427407972816761,1.5111300767535611,1.385337854884495,1.4769731987264063,1.3343472619673191,1.3830993076966909,1.4216075179080778,1.4488803408990065,1.5121377433922214,1.436652689679036,1.39049862192549,1.465047058880414,1.3804461646484958,1.427561789244819,1.3059743873117455,1.32316653221142,1.3874994435194394,1.4110540767987902,1.4152305370250495,1.488483575478313,1.4243247462855446,1.4546688143530417,1.3531340595815928,1.4125399750642913,1.3595342738120741,1.4280578554654106,1.3933264109358932,1.4474077671844425,1.3926186098577027,1.450883898569882,1.4582808716555877,1.535385898425869,1.3762445970841022,1.385772297685861,1.3601281098194948,1.4221494779157582,1.4295920156653368,1.4760673203567567
